contrast_angle_0,contrast_angle_1,contrast_angle_2,contrast_angle_3,dissimilarity_angle_0,dissimilarity_angle_1,dissimilarity_angle_2,dissimilarity_angle_3,homogeneity_angle_0,homogeneity_angle_1,homogeneity_angle_2,homogeneity_angle_3,energy_angle_0,energy_angle_1,energy_angle_2,energy_angle_3,correlation_angle_0,correlation_angle_1,correlation_angle_2,correlation_angle_3,ASM_angle_0,ASM_angle_1,ASM_angle_2,ASM_angle_3,entropy,class
10749.119240196085,11679.378808150708,5770.429626225494,11050.690211457124,43.069240196078454,46.626020761245634,23.546721813725533,44.162014609765464,0.5810845861026223,0.602852192480354,0.6203058099461047,0.6076574542737065,0.34129408089612434,0.3542995446476414,0.356254096405074,0.35630606586346103,0.663102521389385,0.6339741334818184,0.8190620185460196,0.6536780585560084,0.11648164965473028,0.12552816733752606,0.12691698120539577,0.12695401257109704,0.05295290434837217,Cercospora_disease_otsu
12619.867738970586,13376.718139177225,9017.890655637255,13324.093041138009,50.447763480392126,53.32950403690883,36.329748774509824,53.11191080353707,0.5536275898143668,0.5743837635129088,0.5784604997342697,0.5784867322470069,0.32116749654577187,0.3329272305183076,0.3288464681378062,0.3349482245120564,0.6015983415101297,0.5778710612290986,0.7156374560822103,0.5795300348423043,0.10314856083747838,0.11084054082059033,0.1081399996067092,0.11219031310377894,0.052219679562907094,Cercospora_disease_otsu
13495.628492647063,14341.751495578617,8604.044454656869,13985.40509034986,53.881495098039196,57.11060361399458,34.703829656862766,55.71109573241057,0.5469615410866806,0.5684115480772953,0.5834360169343562,0.5723170542242173,0.3202497524995879,0.33266279552311856,0.33229403115181694,0.33414842233133313,0.5746474992036323,0.5480222075876515,0.7290061193768901,0.5592523412503629,0.10255990397604733,0.1106645355252562,0.1104193231391247,0.11165516814651898,0.05301294520709584,Cercospora_disease_otsu
7377.351348039211,7765.397370242211,3216.1045189950964,7806.45385620915,29.6436580882353,31.089396386005372,13.32063419117647,31.25050365244137,0.6806361672336889,0.7004592322664709,0.7175036291397614,0.7004646862524169,0.42982582787714624,0.44300423346093737,0.44576095926060605,0.4436474905147328,0.756585675202877,0.7437991661035226,0.8939495250387341,0.7424446049085088,0.18475024231027415,0.19625275086431268,0.1987028328009357,0.19682309584001992,0.050713792557379865,Cercospora_disease_otsu
6779.65085784314,7395.548758169928,3810.758624387259,7631.729257977695,27.332536764705882,29.668742791234124,15.696369485294133,30.59683198769701,0.6726644278639855,0.691775890925026,0.6948187882621455,0.6893657437633904,0.4037457725346657,0.4161848652614472,0.4126740405876961,0.4154597624261258,0.7844441719810702,0.7648807643515838,0.8789873785330441,0.7573733532651252,0.16301064883961403,0.17320984207268897,0.1702998637749754,0.1726068141951729,0.048328430240945006,Cercospora_disease_otsu
8110.702175245098,9288.398339100351,6087.372257965688,8226.604782775863,32.56697303921567,37.11264898116112,24.639231004901987,32.93730103806232,0.6626064432316427,0.6763410317515657,0.6756173717379906,0.6865721838154196,0.416500552740419,0.4250062519790301,0.4209023909954033,0.429223808835376,0.7474190899554995,0.7107161319402995,0.8104069369284307,0.7437853152204136,0.17347271043307455,0.1806303142212628,0.17715882274564732,0.18423307807114736,0.05110702969661975,Cercospora_disease_otsu
10171.852925857851,10581.601983852359,6324.3771446078445,10608.64670511341,40.72069546568627,42.24103037293345,25.63186274509805,42.34494425221067,0.6193756470878737,0.6434242021389838,0.6491929305809738,0.6434304412765761,0.3729055398246812,0.3878682610984957,0.38381770876607174,0.38753383043293077,0.6745832448941925,0.6615229533797113,0.797790570505202,0.660656053786946,0.13905854163193693,0.15044178796757085,0.14731603356243705,0.15018246973001956,0.04993845555750271,Cercospora_disease_otsu
3520.2645373774512,4187.8272664359865,2082.34742647059,3105.058193002689,14.137760416666666,16.72830449826987,8.504289215686278,12.47281814686658,0.85050308525807,0.8533046089133596,0.8601649309051111,0.8648944048806206,0.6199736119846183,0.6239771599702694,0.6226045632685172,0.6290421566249605,0.871112777063427,0.8467082640605867,0.923817754678636,0.8863404272170946,0.3843672795572541,0.3893474961645631,0.3876364422027811,0.3956940348113814,0.04514452362391988,Cercospora_disease_otsu
11637.104319852955,12465.856993464065,6592.863694852943,12290.54349865438,46.614491421568644,49.76444444444447,26.840962009803924,49.07886197616307,0.5527662356051865,0.5782155594031688,0.5899130809992497,0.5786548740279603,0.3243033314100262,0.3380031001171517,0.3385140788433257,0.33800410979836876,0.6326065620387216,0.6064094912401713,0.7916721525537697,0.6119463878112029,0.1051726507636413,0.11424609568880527,0.11459178157514531,0.11424677824058771,0.052177448819078126,Cercospora_disease_otsu
6514.764675245102,6841.804429065749,4472.034681372553,6753.287320261438,26.22043504901962,27.429219530949634,18.21317401960785,27.079523260284493,0.7030238836503345,0.7235613241103033,0.7184682164768541,0.7249361455099985,0.431875643236473,0.4454007524811031,0.43768717614176783,0.4460171553029745,0.7967137304899841,0.7864657224325322,0.860504691729826,0.7892295933656699,0.18651657122091728,0.19838183031073287,0.19157006415895492,0.19893130282455768,0.04795639893829691,Cercospora_disease_otsu
8516.340257352946,8895.213733179531,5298.463235294117,8996.039830834288,34.13903186274511,35.55169550173009,21.522395833333345,35.94885044213764,0.6620182451169409,0.6828562172021941,0.6867727146249597,0.6819687911759698,0.41336738239814547,0.4276803749154111,0.42171809826033463,0.4270829442924733,0.7154273121570182,0.7028655190145844,0.8231959524264674,0.6994975094791409,0.17087259283069461,0.1829105030877866,0.17784615440031326,0.18239984130552783,0.04878655969201322,Cercospora_disease_otsu
5122.817279411767,7597.096224529025,5137.146170343135,5318.05148788927,20.789338235294156,30.427035755478652,20.86185661764707,21.471464821222572,0.7052635502913658,0.7052988290681164,0.6987176775693722,0.7286776048534972,0.42702702679762533,0.43114542586760557,0.42254843094208,0.4420005218069847,0.8412697417599282,0.7646154662774877,0.8408375456910426,0.8352283531434033,0.18235208161561983,0.18588637824655896,0.17854717649161375,0.19536446127764673,0.04710513146315578,Cercospora_disease_otsu
12289.280330882344,12691.941791618601,10314.35848651961,12644.014594386766,49.14056372549016,50.63192618223752,41.40989583333334,50.43953863898495,0.5617807148262146,0.5859930023893276,0.5732099778925677,0.5880007943511694,0.3260410703739372,0.33972814886041414,0.3296627886943227,0.34058340464540837,0.6144367954983575,0.6018430089721526,0.6765505426973001,0.6033465258454201,0.10630277957058268,0.11541521512812372,0.10867755424971764,0.11599705551985798,0.052531400331722655,Cercospora_disease_otsu
8890.768688725493,8860.516155324865,5069.251470588235,9607.599938485195,35.65064338235297,35.44835063437136,20.668075980392153,38.38492887351017,0.645730012797863,0.6711460545936281,0.6744892790152861,0.6635118324166072,0.39898278583414126,0.414815148887744,0.40995511516316496,0.4114663229214749,0.7040617591721172,0.7051569382451838,0.8314271004658448,0.6802969032833619,0.15918726339197223,0.17207160774676125,0.16806319644844386,0.16930453489851943,0.051200012118086245,Cercospora_disease_otsu
2878.9142769607856,3317.4064129181124,1709.3395833333332,2558.509788542868,11.702144607843142,13.375809304113814,7.115287990196079,10.394048442906573,0.8267891785610368,0.8364008642700499,0.8367777814506466,0.8440242052477169,0.5423715890721253,0.5496967556593241,0.5467737583159047,0.5535705233842495,0.9096618447043721,0.8959191453295224,0.9463311159549852,0.919729190989008,0.2941669406326224,0.3021665231823867,0.2989615427828993,0.30644032435991186,0.042249188379173144,Cercospora_disease_otsu
9991.21217830882,11409.319400230674,8253.862637867649,9797.374209919248,40.066681985294125,45.54269896193768,33.268275122549,39.20827374086885,0.6041013330637481,0.6185181125019561,0.6124459997963643,0.6344601120517688,0.3666674180056625,0.377451904424964,0.3683622740865354,0.38443359296739726,0.6673638373674308,0.619796012327259,0.7250739025262691,0.6735094749491776,0.13444499542693922,0.14246994015403217,0.1356907649702038,0.14778918740182248,0.05262189821091311,Cercospora_disease_otsu
4742.93685661765,4946.720753556323,2646.1836703431395,4825.996232218372,19.104779411764714,19.848043060361405,10.883884803921577,19.37656286043828,0.7748906471960252,0.7902088860839382,0.7939869564783093,0.7913572718856581,0.5326490072979918,0.5436681804801894,0.5404833049618915,0.5442600801022479,0.8335013059055654,0.8264223448408314,0.9071786187431966,0.83066056446421,0.2837149649755361,0.2955750904666398,0.292122202942529,0.2962190347929053,0.045391658569567415,Cercospora_disease_otsu
4959.1851409313695,4865.300453671658,2683.173238357842,5790.366766628215,20.05165441176472,19.61310265282583,11.130284926470583,23.249134948096863,0.738413621904759,0.7604652460849887,0.7561883452520147,0.7502798316615461,0.5143982987504941,0.52958547420035,0.5206126991542344,0.5255647967208087,0.8079597831820333,0.8114801356350511,0.8962926469706992,0.775639712581203,0.2646056097574026,0.2804607744840095,0.27103758252065735,0.276218355552185,0.0463405149435405,Cercospora_disease_otsu
7514.917708333327,8473.658100730487,5938.817938112739,7448.994602076129,30.080177696078444,33.78537485582469,23.904917279411755,29.757385620915016,0.7200383687531862,0.7290984724765497,0.729967089197688,0.7397431986447672,0.5212568853865612,0.5295419760200756,0.5248347461772498,0.533448116905542,0.725969179527924,0.6907020106997475,0.7830687812905145,0.7281033733787349,0.2717087405628987,0.28041470436724625,0.2754515107949382,0.28456689343006875,0.05050747042047198,Cercospora_disease_otsu
12485.46223958334,13386.59781622452,6611.575643382357,12597.978316032282,49.95393688725488,53.38905036524404,26.919117647058847,50.29311803152629,0.5449558720922923,0.5686542094082851,0.5903041667005483,0.5752325642701119,0.3116863837764287,0.32477594661095394,0.3288873851304176,0.32674778536679366,0.6079561235094735,0.5796519150569399,0.7924487846301399,0.6044136684005966,0.0971484018316272,0.1054794154970412,0.10816691209792362,0.10676411524210427,0.05454871984521244,Cercospora_disease_otsu
9858.296936274519,10449.109296424445,8464.278278186279,10233.631449442511,39.46081495098041,41.70202229911569,34.00667892156863,40.853502499038754,0.6319114335922198,0.6512669277813967,0.6397499918628627,0.6545738955972267,0.3788620938910576,0.39050169538818946,0.3810312053078266,0.3922453092470643,0.6944850859433693,0.6761732940995148,0.737694838067745,0.6828513024272463,0.14353648618751655,0.15249157410105033,0.14518477941833507,0.1538563826263251,0.053253881070569685,Cercospora_disease_otsu
12663.464031862739,13200.774502114562,8038.062852328435,12512.778869665495,50.654656862745085,52.6625759323337,32.52532169117647,49.96146097654742,0.5403034190511196,0.567571733614098,0.5737085258297889,0.5732147219483381,0.31573578522125934,0.32971358420555213,0.3276515176877706,0.3313639105879876,0.6024010196940253,0.5855782179799,0.747740773074347,0.6071769791719727,0.0996890860692852,0.10871104760967173,0.10735551704309945,0.10980204124016385,0.052784120103158305,Cercospora_disease_otsu
3146.083854166667,3490.596509034986,1834.6067095588262,3600.7058823529414,12.773468137254905,14.070188389081112,7.6291973039215755,14.501099577085728,0.8129153472748784,0.8269143799819232,0.8261458718923096,0.8269864545457632,0.5943751387451959,0.6046068230843086,0.6016152297332414,0.6049046401505195,0.8805312087977719,0.8673106733285402,0.9300956722241653,0.863125045293917,0.3532818055583708,0.3655494105201004,0.3619408846469808,0.3659096236756295,0.04518144826367917,Cercospora_disease_otsu
12522.851914828432,12407.867158785084,8356.213357843153,12723.865328719732,50.05837928921572,49.51197231833909,33.7227022058824,50.74874279123416,0.5601083628268412,0.5907511906747747,0.5908465983506441,0.5890056807384015,0.3462676950592725,0.361072935838896,0.35721169318719426,0.36101939916382053,0.5992314354021163,0.6028394612948325,0.7322795726352893,0.5927224691683056,0.11990131664166136,0.1303736649953195,0.12760019374966222,0.130335006572606,0.054955546512779514,Cercospora_disease_otsu
9662.662025122545,10667.38826605151,7310.971798406861,10489.138623606294,38.827374387254885,42.66743560169161,29.61505821078432,41.96935024990385,0.5857261729521968,0.6085722805529443,0.5998366250374982,0.6090899465971803,0.3698498243327643,0.3846341611915167,0.37283601412453604,0.3843314508953215,0.6554892579420296,0.6199870967069426,0.739940928551243,0.6263417914908259,0.13678889255897664,0.1479434379555017,0.13900669342827124,0.1477106641473029,0.05202221007248745,Cercospora_disease_otsu
5457.501240808822,6160.575947712417,3842.0069393382364,5539.510941945404,21.960952818627447,24.66339100346021,15.63475796568628,22.222206843521697,0.7543419803064527,0.7654575257926507,0.764028098414697,0.7722268970194435,0.4779066400645601,0.48722047020489706,0.4815557954687478,0.4900046594620124,0.8312859451074198,0.8095497970235739,0.8812286639189071,0.8287495768599215,0.22839475661779698,0.237383786586681,0.2318959841495385,0.24010456629448274,0.048842990910451745,Cercospora_disease_otsu
8670.452772671575,9319.449365628596,7182.235232843139,9023.574332948854,34.78671875000001,37.26116109188773,28.9654718137255,36.09490196078425,0.6456663265586899,0.6634856361153216,0.6542376756507886,0.6667054885550989,0.3851147886827375,0.3972908313749674,0.3881606977954331,0.3983457198947774,0.7300955547441311,0.7099306730475723,0.7765769180556289,0.7191398299649298,0.14831340046214958,0.1578400046946128,0.15066872731303754,0.15867931255848844,0.052746345685011145,Cercospora_disease_otsu
9179.255897671577,10043.791926182234,8088.866191789218,9579.808212226068,36.86732536764704,40.16587466359093,32.60804227941178,38.34569780853517,0.61355457164236,0.6352780411211342,0.6162568885985586,0.6399103629514861,0.37346064782870286,0.3869666621783317,0.37402552497380326,0.3888436173042326,0.708035066871137,0.6804415393681784,0.742417147066973,0.6952038285842727,0.1394728554766344,0.1497431976374391,0.13989509333192912,0.15119935871824053,0.050020884590389815,Cercospora_disease_otsu
13301.313066789215,14117.408458285267,11238.894148284322,13915.885966935795,53.17697610294117,56.27643214148403,45.103553921568654,55.48762783544793,0.5294806798811408,0.5553247391122313,0.5404506247259431,0.556465976830766,0.3083318155845264,0.3226592839571903,0.31190485408634416,0.32243558880394635,0.5800780955682104,0.5541119915542189,0.6448235907877677,0.5604733055728397,0.09506850850165038,0.10410901352376674,0.09728463800262366,0.10396470892734758,0.05307720972547132,Cercospora_disease_otsu
6790.968351715682,6711.325782391377,2973.971430759804,7052.488981161078,27.23860294117647,26.865344098423638,12.271124387254904,28.20315263360242,0.723842119730473,0.7434425487534595,0.7552844297235728,0.7406132885706747,0.4718508106535952,0.4848828564820892,0.48372223697060984,0.4838686954996988,0.7669192874729548,0.7696961548885559,0.8983102411806708,0.7579888581118678,0.22264318751445492,0.23511138451023028,0.23398720253985084,0.23412891448458023,0.04712809383648168,Cercospora_disease_otsu
5133.854641544117,5036.666620530567,3072.043857230391,6226.436955017296,20.70019914215686,20.25754709727028,12.616773897058819,24.930795847750836,0.7498439436508462,0.7691824428721361,0.7666964155680929,0.7579809009224237,0.4699835904497013,0.4819477523333644,0.4770260398545183,0.47761675339478177,0.8411087342839982,0.8441414467484321,0.9049503003771605,0.8073242624863535,0.22088457529199257,0.23227363597918194,0.22755384269928447,0.2281177631233718,0.047308078047565455,Cercospora_disease_otsu
8755.029947916668,9166.860115340252,3500.500137867646,8943.30366782006,35.06662071078432,36.60449058054592,14.45458026960784,35.73119569396382,0.6631729005828839,0.6838659285620421,0.7076988730333024,0.6857266031934457,0.4102041417294281,0.42363827662748577,0.42815503738908817,0.42439469143650405,0.7223241379986906,0.7092776284781267,0.8890630959824939,0.7163676091011872,0.16826743789197673,0.17946938942390614,0.1833167360416515,0.18011085411948546,0.04844985123074038,Cercospora_disease_otsu
7038.390425857844,7527.8685274894215,4834.227359068628,7701.026359092653,28.282582720588252,30.133533256439808,19.64641544117648,30.8142868127643,0.6971126175181643,0.7134322840996976,0.712424603347154,0.7123139681739188,0.4301514543142849,0.4406981967700336,0.43539573522409397,0.4403384129154688,0.7804634574253966,0.765097363474002,0.8492109921191645,0.7596940768690106,0.18503027364869434,0.1942149006363592,0.18956944625132935,0.19389791788891395,0.04970081362927864,Cercospora_disease_otsu
4783.53425245098,5380.388450595922,2795.7740502450997,4535.883044982697,19.25416666666668,21.54422145328717,11.46109068627451,18.227128027681655,0.782130210467523,0.7928497199740357,0.7975491504931502,0.8011333262116886,0.5233205109148932,0.5321199272609246,0.528774361234729,0.5360743047706836,0.8367863244384098,0.8163555588668978,0.9046384060708984,0.8451803240130285,0.27386435714422486,0.2831516169881717,0.2796023250991957,0.2873756602353718,0.046310207680229656,Cercospora_disease_otsu
8183.592953431373,8474.627020376769,4002.2268229166675,8699.372748942713,32.89430147058826,33.94995770857365,16.490088848039214,34.83430988081508,0.6433839960234877,0.6677145762801726,0.6790658239775197,0.6651542989215216,0.3845962397327999,0.39963440949268525,0.3991588033825933,0.3980632757998104,0.7331319293234405,0.723549567512816,0.8697354466025045,0.7162202144298885,0.14791426761660928,0.15970766125056723,0.15932775031782376,0.1584543715404759,0.04845557068346551,Cercospora_disease_otsu
10248.533838848049,10775.058592848898,6651.334145220584,10827.075847750848,41.16760110294119,43.129211841599385,27.068305759803923,43.3336870434448,0.5675138273308439,0.5951941521402013,0.5929482480203137,0.5947598451023777,0.326393493631345,0.34180309656550895,0.33567310894633523,0.3410088866852901,0.6755860957110744,0.6591083881436276,0.7896135218929315,0.657464241539866,0.10653271268487485,0.11682935682177062,0.11267643606969822,0.11628706079834104,0.053538153028130114,Cercospora_disease_otsu
11395.481862745095,11944.969073433283,5711.2786305147065,11886.361199538629,45.61403186274507,47.670988081507076,23.315150122549017,47.4375855440215,0.5733464917408826,0.5999365464525123,0.6224813241359917,0.6011876771985236,0.3468629200669312,0.36286911759010454,0.36556530507580876,0.3637629023598921,0.6165513584779181,0.5979350755821214,0.8079928870655358,0.5999153597269321,0.12031388531735832,0.13167399650062112,0.13363799227516912,0.13232344913329241,0.05141948757433722,Cercospora_disease_otsu
12470.997043504914,13838.765136485963,9607.388817401968,13528.7780699731,49.86355698529415,55.13462514417531,38.644393382353,53.914863514033115,0.5579843018886127,0.5768365552906591,0.576101516731952,0.5793479925331004,0.3509192741233128,0.3637780226759909,0.3572810635286472,0.3640449113663961,0.5885351193752052,0.5429478629853358,0.6824332061121823,0.5531929543169305,0.12314433695123277,0.13233444978205375,0.1276497583561612,0.1325286974917672,0.05438789561521342,Cercospora_disease_otsu
4791.374203431371,6190.61567089581,3894.2668198529454,5129.6859207996995,19.385814950980404,24.814086889657844,15.875796568627464,20.645828527489446,0.7444593145631282,0.7519496298952104,0.7489455264006879,0.7627247621144252,0.504937701627799,0.5135403107096419,0.5057393912390491,0.5181093744445734,0.8282007081081766,0.7779035679157611,0.8603807293812512,0.8159682560032984,0.25496208252516417,0.2637236507237556,0.25577233185084397,0.2684373238873472,0.04728270717097747,Cercospora_disease_otsu
6057.349662990194,7000.676601307177,4884.28154105392,6045.609242598995,24.354381127450985,27.996739715494016,19.76070772058824,24.242137639369467,0.7352444116643481,0.744547063495234,0.7422574364947845,0.755614820291391,0.5265778255347594,0.5349981444005755,0.5279353808380532,0.5393031911075208,0.7707260327712532,0.7348984002033047,0.8149344697449024,0.7710611857363383,0.27728420634491546,0.28622301451205895,0.27871576634062034,0.29084793193875513,0.049739543174806784,Cercospora_disease_otsu
14927.174892769606,15557.344667435593,11021.45816482843,15221.36867358707,59.62771139705883,61.99998462129946,44.31968443627449,60.67558631295653,0.4922928840005673,0.518063504379197,0.517966499216368,0.5227015238543179,0.28946612725996257,0.30223928566550384,0.29622703818331875,0.3040272488113234,0.49267725390079936,0.47138603082799785,0.6263320907036108,0.48280187504114996,0.08379063883088084,0.09134858579959403,0.08775045815086138,0.09243256801978236,0.05289781295811153,Cercospora_disease_otsu
9160.12568933823,9887.290580545941,7670.353431372545,8727.927889273351,36.75179227941174,39.522522106881944,30.921292892156842,34.96106113033446,0.6302759708340057,0.6493144297992096,0.6375137943570162,0.6620143174551628,0.3826559602314435,0.3930127073097399,0.38467260428560873,0.39830540242568974,0.7161267509940725,0.6935852630244818,0.7622928437297353,0.7295148367975979,0.14642558390064808,0.15445898810693132,0.14797301248787254,0.15864719360149063,0.05227583382744973,Cercospora_disease_otsu
10300.287913602942,10477.083813917709,6245.635171568631,11191.726612841207,41.234237132352945,41.845244136870406,25.338265931372554,44.6518262206843,0.6140496981526729,0.6374733727672328,0.6429187729917227,0.6304942470322489,0.3830368709883474,0.3972350918234704,0.39282796410295207,0.3945436496388761,0.654874841615046,0.6491109967127593,0.7906545643615964,0.6251768272554566,0.14671724453654386,0.15779571817600097,0.1543138093812702,0.1556646914703642,0.04987340776864724,Cercospora_disease_otsu
10174.00012254902,10487.984652056903,7613.251731004908,10484.832110726646,40.70579044117648,41.86106881968473,30.669010416666715,41.84590542099191,0.6271313465993963,0.648322538640761,0.6471308518342174,0.6491107159920576,0.37799988089880493,0.39052806614123403,0.3858637873426413,0.39122109671189,0.6844944531459172,0.6747535785894557,0.7638512112217576,0.6748513431095264,0.14288390995951072,0.15251217044401205,0.14889086238240712,0.153053946512454,0.05022183128736169,Cercospora_disease_otsu
10207.99050245098,11380.490488273748,8972.713832720598,10619.663314109954,40.91957720588237,45.43052672049211,36.09054840686274,42.44482891195691,0.5995795246396898,0.6186680201465662,0.6029788560810497,0.6251783634417698,0.3510598274872606,0.36301899588870484,0.35108364298513106,0.3658529434648412,0.683463673285099,0.6470988837756163,0.7217595200280982,0.670691699536506,0.12324300247538517,0.13178279137604348,0.12325972437171095,0.13384837624188828,0.05354928087607369,Cercospora_disease_otsu
7532.989568014705,8815.107866205304,6068.322870710783,8795.792618223753,30.389414828431377,35.330057670126855,24.6618106617647,35.25304113802386,0.6324400942115025,0.648853329214889,0.6400258754522243,0.6497151989418591,0.36869640127231285,0.380271227542977,0.37140623036316356,0.38012063988610806,0.7654955372392744,0.7255692234996873,0.8111154986163939,0.7261705432546274,0.13593703631115434,0.1446062064970426,0.1379425879525753,0.14449170086742424,0.049058491799964084,Cercospora_disease_otsu
9199.766191789218,9653.056286043828,7502.563924632358,9497.445151864658,36.859604779411775,38.55832372164551,30.213618259803948,37.94966551326411,0.6459997433947724,0.6667074640998626,0.6552475299488906,0.6667509138996932,0.39860040424149107,0.410964373947542,0.40091483581848103,0.4108620181293082,0.7125044181228033,0.6982503897734732,0.7653486574175125,0.703114714366023,0.1588822822614801,0.16889171665409514,0.1607327055793596,0.16880759794128802,0.05021081189148866,Cercospora_disease_otsu
5908.4285079656875,6385.886259131108,4623.305621936278,5171.493256439834,23.76815257352944,25.579946174548272,18.735278799019625,20.814563629373314,0.7369100097769445,0.7515201338252202,0.7444155933145287,0.7621535795118554,0.5010603932076355,0.5110506467069215,0.502390767923223,0.5158284850643768,0.7950299386135942,0.7785131871925217,0.8398645727541666,0.8206370058733309,0.2510615176413903,0.26117276349956264,0.2523964836944857,0.26607902600381,0.04680678618133843,Cercospora_disease_otsu
10546.595082720587,10412.717400999618,7365.446982230394,11007.835247981542,42.228967524509805,41.61025759323339,29.757735906862756,43.949204152249116,0.6044129381964095,0.6344858468774977,0.6280752115179686,0.6282998776612279,0.37226507666755654,0.3883729371096841,0.38007239602229886,0.38629190699759336,0.6626507066970467,0.666996848525103,0.764669908524662,0.6479646224928493,0.13858128730630176,0.15083353827920265,0.1444550262181312,0.1492214374118373,0.05126554222671186,Cercospora_disease_otsu
